REF_DATE,GEO,DGUID,North American Industry Classification System (NAICS),Service detail,Seasonal adjustment,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,TERMINATED,DECIMALS
2020-08,Northwest Territories,2016A000261,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170689,13.5.1.1,,x,,0
2020-08,Northwest Territories,2016A000261,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170683,13.2.1.1,,x,,0
2020-08,Northwest Territories,2016A000261,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170685,13.3.1.1,,x,,0
2020-08,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170691,14.1.1.1,1634,,,0
2020-08,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170718,14.1.1.2,1514,,,0
2020-08,Nunavut,2016A000262,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170697,14.4.1.1,,x,,0
2020-08,Nunavut,2016A000262,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170699,14.5.1.1,,..,,0
2020-08,Nunavut,2016A000262,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170693,14.2.1.1,,x,,0
2020-08,Nunavut,2016A000262,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170695,14.3.1.1,,x,,0
2020-09,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170561,1.1.1.1,5283910,,,0
2020-09,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170701,1.1.1.2,5198960,,,0
2020-09,Canada,2016A000011124,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170567,1.4.1.1,257974,,,0
2020-09,Canada,2016A000011124,Special food services [7223],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170704,1.4.1.2,236320,,,0
2020-09,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170569,1.5.1.1,138635,,,0
2020-09,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170705,1.5.1.2,140088,,,0
2020-09,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170563,1.2.1.1,2228480,,,0
2020-09,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170702,1.2.1.2,2209418,,,0
2020-09,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170565,1.3.1.1,2658821,,,0
2020-09,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170703,1.3.1.2,2613133,,,0
2020-09,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170571,2.1.1.1,65686,,,0
2020-09,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170706,2.1.1.2,62991,,,0
2020-09,Newfoundland and Labrador,2016A000210,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170577,2.4.1.1,,x,,0
2020-09,Newfoundland and Labrador,2016A000210,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170579,2.5.1.1,,x,,0
2020-09,Newfoundland and Labrador,2016A000210,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170573,2.2.1.1,19303,,,0
2020-09,Newfoundland and Labrador,2016A000210,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170575,2.3.1.1,41099,,,0
2020-09,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170581,3.1.1.1,25938,,,0
2020-09,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170707,3.1.1.2,22457,,,0
2020-09,Prince Edward Island,2016A000211,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170587,3.4.1.1,,x,,0
2020-09,Prince Edward Island,2016A000211,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170589,3.5.1.1,,x,,0
2020-09,Prince Edward Island,2016A000211,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170583,3.2.1.1,10900,,,0
2020-09,Prince Edward Island,2016A000211,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170585,3.3.1.1,14489,,,0
2020-09,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170591,4.1.1.1,132628,,,0
2020-09,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170708,4.1.1.2,122659,,,0
2020-09,Nova Scotia,2016A000212,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170597,4.4.1.1,4969,,,0
2020-09,Nova Scotia,2016A000212,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170599,4.5.1.1,2784,,,0
2020-09,Nova Scotia,2016A000212,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170593,4.2.1.1,47930,,,0
2020-09,Nova Scotia,2016A000212,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170595,4.3.1.1,76945,,,0
2020-09,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170601,5.1.1.1,98603,,,0
2020-09,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170709,5.1.1.2,94075,,,0
2020-09,New Brunswick,2016A000213,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170607,5.4.1.1,2288,,,0
2020-09,New Brunswick,2016A000213,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170609,5.5.1.1,3768,,,0
2020-09,New Brunswick,2016A000213,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170603,5.2.1.1,32137,,,0
2020-09,New Brunswick,2016A000213,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170605,5.3.1.1,60409,,,0
2020-09,Quebec,2016A000224,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170611,6.1.1.1,1026761,,,0
2020-09,Quebec,2016A000224,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170710,6.1.1.2,1003082,,,0
2020-09,Quebec,2016A000224,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170617,6.4.1.1,54672,,,0
2020-09,Quebec,2016A000224,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170619,6.5.1.1,36412,,,0
2020-09,Quebec,2016A000224,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170613,6.2.1.1,491351,,,0
2020-09,Quebec,2016A000224,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170615,6.3.1.1,444325,,,0
2020-09,Ontario,2016A000235,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170621,7.1.1.1,1994703,,,0
2020-09,Ontario,2016A000235,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170711,7.1.1.2,1981565,,,0
2020-09,Ontario,2016A000235,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170627,7.4.1.1,102046,,,0
2020-09,Ontario,2016A000235,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170629,7.5.1.1,22724,,,0
2020-09,Ontario,2016A000235,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170623,7.2.1.1,782727,,,0
2020-09,Ontario,2016A000235,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170625,7.3.1.1,1087206,,,0
2020-09,Manitoba,2016A000246,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170631,8.1.1.1,164594,,,0
2020-09,Manitoba,2016A000246,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170712,8.1.1.2,164035,,,0
2020-09,Manitoba,2016A000246,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170637,8.4.1.1,8158,,,0
2020-09,Manitoba,2016A000246,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170639,8.5.1.1,1844,,,0
2020-09,Manitoba,2016A000246,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170633,8.2.1.1,66616,,,0
2020-09,Manitoba,2016A000246,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170635,8.3.1.1,87976,,,0
2020-09,Saskatchewan,2016A000247,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170641,9.1.1.1,153258,,,0
2020-09,Saskatchewan,2016A000247,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170713,9.1.1.2,151415,,,0
2020-09,Saskatchewan,2016A000247,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170647,9.4.1.1,5702,,,0
2020-09,Saskatchewan,2016A000247,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170649,9.5.1.1,7310,,,0
2020-09,Saskatchewan,2016A000247,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170643,9.2.1.1,54908,,,0
2020-09,Saskatchewan,2016A000247,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170645,9.3.1.1,85338,,,0
2020-09,Alberta,2016A000248,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170651,10.1.1.1,700288,,,0
2020-09,Alberta,2016A000248,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170714,10.1.1.2,688108,,,0
2020-09,Alberta,2016A000248,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170657,10.4.1.1,30509,,,0
2020-09,Alberta,2016A000248,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170659,10.5.1.1,16082,,,0
2020-09,Alberta,2016A000248,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170653,10.2.1.1,290040,,,0
2020-09,Alberta,2016A000248,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170655,10.3.1.1,363656,,,0
2020-09,British Columbia,2016A000259,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170661,11.1.1.1,908579,,,0
2020-09,British Columbia,2016A000259,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170715,11.1.1.2,896135,,,0
2020-09,British Columbia,2016A000259,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170667,11.4.1.1,45948,,,0
2020-09,British Columbia,2016A000259,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170669,11.5.1.1,44419,,,0
2020-09,British Columbia,2016A000259,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170663,11.2.1.1,427367,,,0
2020-09,British Columbia,2016A000259,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170665,11.3.1.1,390845,,,0
2020-09,Yukon,2016A000260,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170671,12.1.1.1,6612,,,0
2020-09,Yukon,2016A000260,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170716,12.1.1.2,6206,,,0
2020-09,Yukon,2016A000260,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170677,12.4.1.1,,x,,0
2020-09,Yukon,2016A000260,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170679,12.5.1.1,,x,,0
2020-09,Yukon,2016A000260,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170673,12.2.1.1,,x,,0
2020-09,Yukon,2016A000260,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170675,12.3.1.1,,x,,0
2020-09,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170681,13.1.1.1,4722,,,0
2020-09,Northwest Territories,2016A000261,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170717,13.1.1.2,4713,,,0
2020-09,Northwest Territories,2016A000261,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170687,13.4.1.1,,x,,0
2020-09,Northwest Territories,2016A000261,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170689,13.5.1.1,,x,,0
2020-09,Northwest Territories,2016A000261,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170683,13.2.1.1,,x,,0
2020-09,Northwest Territories,2016A000261,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170685,13.3.1.1,,x,,0
2020-09,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170691,14.1.1.1,1539,,,0
2020-09,Nunavut,2016A000262,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170718,14.1.1.2,1519,,,0
2020-09,Nunavut,2016A000262,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170697,14.4.1.1,,x,,0
2020-09,Nunavut,2016A000262,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170699,14.5.1.1,,..,,0
2020-09,Nunavut,2016A000262,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170693,14.2.1.1,,x,,0
2020-09,Nunavut,2016A000262,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170695,14.3.1.1,,x,,0
2020-10,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170561,1.1.1.1,4917430,,,0
2020-10,Canada,2016A000011124,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170701,1.1.1.2,4795566,,,0
2020-10,Canada,2016A000011124,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170567,1.4.1.1,266787,,,0
2020-10,Canada,2016A000011124,Special food services [7223],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170704,1.4.1.2,241120,,,0
2020-10,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170569,1.5.1.1,114104,,,0
2020-10,Canada,2016A000011124,Drinking places (alcoholic beverages) [7224],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170705,1.5.1.2,107794,,,0
2020-10,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170563,1.2.1.1,1888828,,,0
2020-10,Canada,2016A000011124,Full-service restaurants [722511],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170702,1.2.1.2,1891779,,,0
2020-10,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170565,1.3.1.1,2647712,,,0
2020-10,Canada,2016A000011124,Limited-service eating places [722512],Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170703,1.3.1.2,2554872,,,0
2020-10,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170571,2.1.1.1,66628,,,0
2020-10,Newfoundland and Labrador,2016A000210,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170706,2.1.1.2,64353,,,0
2020-10,Newfoundland and Labrador,2016A000210,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170577,2.4.1.1,,x,,0
2020-10,Newfoundland and Labrador,2016A000210,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170579,2.5.1.1,,x,,0
2020-10,Newfoundland and Labrador,2016A000210,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170573,2.2.1.1,17939,,,0
2020-10,Newfoundland and Labrador,2016A000210,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170575,2.3.1.1,42402,,,0
2020-10,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170581,3.1.1.1,24042,,,0
2020-10,Prince Edward Island,2016A000211,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170707,3.1.1.2,23885,,,0
2020-10,Prince Edward Island,2016A000211,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170587,3.4.1.1,,x,,0
2020-10,Prince Edward Island,2016A000211,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170589,3.5.1.1,,x,,0
2020-10,Prince Edward Island,2016A000211,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170583,3.2.1.1,9450,,,0
2020-10,Prince Edward Island,2016A000211,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170585,3.3.1.1,13967,,,0
2020-10,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170591,4.1.1.1,136276,,,0
2020-10,Nova Scotia,2016A000212,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170708,4.1.1.2,128283,,,0
2020-10,Nova Scotia,2016A000212,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170597,4.4.1.1,5796,,,0
2020-10,Nova Scotia,2016A000212,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170599,4.5.1.1,2733,,,0
2020-10,Nova Scotia,2016A000212,Full-service restaurants [722511],Receipts,Unadjusted,Dollars,81,thousands,3,v42170593,4.2.1.1,49690,,,0
2020-10,Nova Scotia,2016A000212,Limited-service eating places [722512],Receipts,Unadjusted,Dollars,81,thousands,3,v42170595,4.3.1.1,78058,,,0
2020-10,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Unadjusted,Dollars,81,thousands,3,v42170601,5.1.1.1,94689,,,0
2020-10,New Brunswick,2016A000213,"Total, food services and drinking places",Receipts,Seasonally adjusted,Dollars,81,thousands,3,v42170709,5.1.1.2,91871,,,0
2020-10,New Brunswick,2016A000213,Special food services [7223],Receipts,Unadjusted,Dollars,81,thousands,3,v42170607,5.4.1.1,2409,,,0
2020-10,New Brunswick,2016A000213,Drinking places (alcoholic beverages) [7224],Receipts,Unadjusted,Dollars,81,thousands,3,v42170609,5.5.1.1,3909,,,0
